Date,QQQ
2017-02-16,121.71058654785156
2017-02-17,122.2379379272461
2017-02-21,122.84061431884766
2017-02-22,122.8876953125
2017-02-23,122.42626190185548
2017-02-24,122.66168212890624
2017-02-27,122.81233978271484
2017-02-28,122.43566131591795
2017-03-01,123.77283477783205
2017-03-02,123.15135955810548
2017-03-03,123.37735748291016
2017-03-06,123.10424041748048
2017-03-07,122.89710235595705
2017-03-08,123.1136474609375
2017-03-09,123.20783233642578
2017-03-10,123.72576141357422
2017-03-13,123.93295288085938
2017-03-14,123.63157653808594
2017-03-15,124.39434051513672
2017-03-16,124.30960083007812
2017-03-17,124.26618957519533
2017-03-20,124.37944793701172
2017-03-21,122.49217224121094
2017-03-22,123.3225555419922
2017-03-23,123.0111846923828
2017-03-24,123.26596069335938
2017-03-27,123.46410369873048
2017-03-28,124.21897888183594
2017-03-29,124.7946319580078
2017-03-30,125.00225067138672
2017-03-31,124.91729736328124
2017-04-03,124.84181213378906
2017-04-04,125.0399398803711
2017-04-05,124.53041076660156
2017-04-06,124.59642791748048
2017-04-07,124.53041076660156
2017-04-10,124.57759857177734
2017-04-11,124.03970336914062
2017-04-12,123.53958129882812
2017-04-13,123.04893493652344
2017-04-17,124.06803894042967
2017-04-18,123.87933349609376
2017-04-19,124.07747650146484
2017-04-20,125.1154327392578
2017-04-21,125.08715057373048
2017-04-24,126.59699249267578
2017-04-25,127.51226043701172
2017-04-26,127.3329620361328
2017-04-27,128.09732055664062
2017-04-28,128.32383728027344
2017-05-01,129.46559143066406
2017-05-02,129.6826171875
2017-05-03,129.26742553710938
2017-05-04,129.31459045410156
2017-05-05,129.78640747070312
2017-05-08,130.06951904296875
2017-05-09,130.52249145507812
2017-05-10,130.59796142578125
2017-05-11,130.49411010742188
2017-05-12,130.78668212890625
2017-05-15,131.2018585205078
2017-05-16,131.7491455078125
2017-05-17,128.39932250976562
2017-05-18,129.52220153808594
2017-05-19,130.06951904296875
2017-05-22,131.16404724121094
2017-05-23,131.29620361328125
2017-05-24,131.90013122558594
2017-05-25,133.02308654785156
2017-05-26,133.2589569091797
2017-05-30,133.37213134765625
2017-05-31,133.32501220703125
2017-06-01,133.8440399169922
2017-06-02,135.37269592285156
2017-06-05,135.3443603515625
2017-06-06,134.8065185546875
2017-06-07,135.33493041992188
2017-06-08,135.47645568847656
2017-06-09,132.08888244628906
2017-06-12,131.38113403320312
2017-06-13,132.4474334716797
2017-06-14,131.87185668945312
2017-06-15,131.28683471679688
2017-06-16,130.71713256835938
2017-06-19,132.90286254882812
2017-06-20,131.86207580566406
2017-06-21,133.16781616210938
2017-06-22,133.1299591064453
2017-06-23,133.6409149169922
2017-06-26,133.0164337158203
2017-06-27,130.6035919189453
2017-06-28,132.48654174804688
2017-06-29,130.18731689453125
2017-06-30,130.23458862304688
2017-07-03,128.8626251220703
2017-07-05,130.13047790527344
2017-07-06,128.95726013183594
2017-07-07,130.34817504882812
