Date,AVGO
2013-07-30,2.7167775630950928
2013-07-31,2.704244613647461
2013-08-01,2.757326364517212
2013-08-02,2.7639620304107666
2013-08-05,2.729311227798462
2013-08-06,2.717515468597412
2013-08-07,2.7492170333862305
2013-08-08,2.7514288425445557
2013-08-09,2.715303421020508
2013-08-12,2.779444456100464
2013-08-13,2.8030364513397217
2013-08-14,2.744056463241577
2013-08-15,2.655585527420044
2013-08-16,2.6725432872772217
2013-08-19,2.6725432872772217
2013-08-20,2.7123544216156006
2013-08-21,2.6976101398468018
2013-08-22,2.6990840435028076
2013-08-23,2.708667755126953
2013-08-26,2.763224840164185
2013-08-27,2.694660186767578
2013-08-28,2.822204828262329
2013-08-29,2.871600389480591
2013-08-30,2.839162588119507
2013-09-03,2.8273658752441406
2013-09-04,2.873812437057495
2013-09-05,2.859805107116699
2013-09-06,2.842848062515259
2013-09-09,2.8583309650421143
2013-09-10,2.9239461421966553
2013-09-11,2.893718957901001
2013-09-12,2.8774988651275635
2013-09-13,2.874549627304077
2013-09-16,2.8959293365478516
2013-09-17,2.97528076171875
2013-09-18,3.016068696975708
2013-09-19,3.022001266479492
2013-09-20,3.0865190029144287
2013-09-23,3.10506010055542
2013-09-24,3.1451070308685303
2013-09-25,3.1302735805511475
2013-09-26,3.1347239017486572
2013-09-27,3.166612148284912
2013-09-30,3.194793701171875
2013-10-01,3.2200074195861816
2013-10-02,3.219266176223755
2013-10-03,3.2111077308654785
2013-10-04,3.2259397506713867
2013-10-07,3.1888601779937744
2013-10-08,3.1591968536376953
2013-10-09,3.1295323371887207
2013-10-10,3.2266814708709717
2013-10-11,3.210366725921631
2013-10-14,3.280076026916504
2013-10-15,3.243739128112793
2013-10-16,3.3000991344451904
2013-10-17,3.344594717025757
2013-10-18,3.415788173675537
2013-10-21,3.489206552505493
2013-10-22,3.475857734680176
2013-10-23,3.366102695465088
2013-10-24,3.3735175132751465
2013-10-25,3.3839004039764404
2013-10-28,3.3750011920928955
2013-10-29,3.3965060710906982
2013-10-30,3.3260560035705566
2013-10-31,3.369067907333374
2013-11-01,3.316414594650269
2013-11-04,3.3401455879211426
2013-11-05,3.3394041061401367
2013-11-06,3.364619016647339
2013-11-07,3.2378056049346924
2013-11-08,3.2889761924743652
2013-11-11,3.2785940170288086
2013-11-12,3.3468196392059326
2013-11-13,3.365361452102661
2013-11-14,3.185152053833008
2013-11-15,3.308258056640625
2013-11-18,3.2600533962249756
2013-11-19,3.185152053833008
2013-11-20,3.166612148284912
2013-11-21,3.1925690174102783
2013-11-22,3.2111077308654785
2013-11-25,3.24151349067688
2013-11-26,3.318638801574707
2013-11-27,3.312706708908081
2013-11-29,3.317157030105591
2013-12-02,3.337179183959961
2013-12-03,3.3208653926849365
2013-12-04,3.3000991344451904
2013-12-05,3.529252767562866
2013-12-06,3.4825327396392822
2013-12-09,3.5129377841949463
2013-12-10,3.4558346271514893
2013-12-11,3.4194958209991455
2013-12-12,3.392799615859986
2013-12-13,3.385382890701294
2013-12-16,3.7153937816619873
2013-12-17,3.97198486328125
2013-12-18,3.9600632190704346
2013-12-19,3.8326566219329834
2013-12-20,3.848301410675049
2013-12-23,3.878852128982544
2013-12-24,3.920575618743897
2013-12-26,3.928025960922241
2013-12-27,3.9324967861175537
2013-12-30,3.926533937454224
2013-12-31,3.939947843551636
2014-01-02,3.9228084087371826
2014-01-03,3.937710762023926
2014-01-06,3.9108901023864746
2014-01-07,3.948143482208252
2014-01-08,4.007004261016846
2014-01-09,3.966023206710815
2014-01-10,3.971240758895874
2014-01-13,3.9220645427703857
2014-01-14,4.1180195808410645
2014-01-15,4.244679927825928
2014-01-16,4.129941940307617
2014-01-17,4.1828413009643555
2014-01-21,4.180605411529541
2014-01-22,4.2580952644348145
2014-01-23,4.176135540008545
2014-01-24,4.059904098510742
2014-01-27,4.0569233894348145
2014-01-28,4.077040672302246
2014-01-29,4.028609752655029
2014-01-30,4.101627349853516
2014-01-31,4.071080207824707
2014-02-03,3.9682610034942623
2014-02-04,4.024141311645508
2014-02-05,4.021904945373535
2014-02-06,4.112804412841797
2014-02-07,4.214878559112549
2014-02-10,4.195506572723389
2014-02-11,4.32664155960083
2014-02-12,4.3914594650268555
2014-02-13,4.401893615722656
2014-02-14,4.3273844718933105
2014-02-18,4.348993301391602
2014-02-19,4.299073696136475
2014-02-20,4.395932674407959
2014-02-21,4.362404823303223
2014-02-24,4.438400745391846
2014-02-25,4.395932674407959
2014-02-26,4.612001895904541
2014-02-27,4.5732598304748535
2014-02-28,4.59710168838501
2014-03-03,4.6000823974609375
2014-03-04,4.720037460327148
2014-03-05,4.699921131134033
2014-03-06,4.7416462898254395
2014-03-07,4.675334453582764
2014-03-10,4.679059982299805
2014-03-11,4.620944023132324
2014-03-12,4.707373142242432
2014-03-13,4.67011833190918
2014-03-14,4.67011833190918
2014-03-17,4.724509239196777
2014-03-18,4.775388717651367
2014-03-19,4.819538116455078
2014-03-20,4.8868818283081055
2014-03-21,4.781375408172607
2014-03-24,4.726006031036377
2014-03-25,4.788860321044922
2014-03-26,4.69981575012207
2014-03-27,4.697570323944092
2014-03-28,4.797091484069824
2014-03-31,4.819538116455078
2014-04-01,4.86742639541626
2014-04-02,4.836746692657471
2014-04-03,4.783623218536377
2014-04-04,4.624242305755615
2014-04-07,4.51649284362793
2014-04-08,4.5022759437561035
2014-04-09,4.674376964569092
2014-04-10,4.479080677032471
2014-04-11,4.3795623779296875
2014-04-14,4.4012603759765625
2014-04-15,4.410240650177002
2014-04-16,4.437925338745117
2014-04-17,4.556149005889893
2014-04-21,4.63097620010376
2014-04-22,4.746955871582031
2014-04-23,4.8337531089782715
2014-04-24,4.89211893081665
2014-04-25,4.664647579193115
2014-04-28,4.547920227050781
2014-04-29,4.5583953857421875
2014-04-30,4.751445770263672
2014-05-01,4.750698089599609
2014-05-02,4.809062957763672
2014-05-05,4.807565212249756
2014-05-06,5.038776874542236
2014-05-07,4.999121189117432
2014-05-08,5.084420204162598
2014-05-09,5.044016361236572
2014-05-12,5.17271614074707
2014-05-13,5.145030975341797
2014-05-14,5.126323223114014
2014-05-15,5.082924842834473
2014-05-16,5.124079704284668
2014-05-19,5.11210823059082
2014-05-20,5.052245616912842
2014-05-21,5.118841171264648
2014-05-22,5.139043807983398
2014-05-23,5.278968334197998
2014-05-27,5.307404041290283
2014-05-28,5.245298385620117
2014-05-29,5.296926975250244
2014-05-30,5.287948131561279
2014-06-02,5.36052942276001
2014-06-03,5.346311569213867
2014-06-04,5.3582844734191895
2014-06-05,5.377738952636719
2014-06-06,5.359781265258789
2014-06-09,5.371754169464111
2014-06-10,5.376991271972656
2014-06-11,5.36876106262207
2014-06-12,5.369507789611816
2014-06-13,5.344067573547363
2014-06-16,5.3036603927612305
2014-06-17,5.3705291748046875
2014-06-18,5.3509955406188965
2014-06-19,5.3292083740234375
2014-06-20,5.377291679382324
2014-06-23,5.352498531341553
2014-06-24,5.309673309326172
2014-06-25,5.381801605224609
2014-06-26,5.331461429595947
2014-06-27,5.329959392547607
2014-06-30,5.414858818054199
2014-07-01,5.5621209144592285
2014-07-02,5.583909034729004
2014-07-03,5.648525238037109
2014-07-07,5.599687576293945
2014-07-08,5.514035224914551
2014-07-09,5.577147006988525
2014-07-10,5.496002197265625
2014-07-11,5.499760627746582
2014-07-14,5.562870979309082
2014-07-15,5.516290187835693
2014-07-16,5.533570289611816
2014-07-17,5.402085781097412
2014-07-18,5.635000228881836
2014-07-21,5.666555404663086
2014-07-22,5.664299964904785
2014-07-23,5.532067775726318
2014-07-24,5.447917938232422
2014-07-25,5.253321647644043
2014-07-28,5.297651290893555
2014-07-29,5.250317573547363
2014-07-30,5.297651290893555
2014-07-31,5.212751865386963
2014-08-01,5.292391300201416
2014-08-04,5.360013008117676
2014-08-05,5.2683491706848145
2014-08-06,5.281121253967285
2014-08-07,5.231532573699951
2014-08-08,5.291640758514404
2014-08-11,5.320941925048828
2014-08-12,5.345736980438232
2014-08-13,5.407344818115234
2014-08-14,5.547843933105469
2014-08-15,5.619220733642578
2014-08-18,5.66279935836792
2014-08-19,5.681580543518066
2014-08-20,5.738683700561523
2014-08-21,5.730419158935547
2014-08-22,5.725910186767578
2014-08-25,5.692851543426514
2014-08-26,5.707128047943115
2014-08-27,5.7221550941467285
2014-08-28,5.737181186676025
2014-08-29,6.167693614959717
2014-09-02,6.387834072113037
2014-09-03,6.4156341552734375
2014-09-04,6.468228816986084
2014-09-05,6.602716445922852
2014-09-08,6.626008033752441
2014-09-09,6.64253568649292
2014-09-10,6.686866760253906
2014-09-11,6.69212532043457
2014-09-12,6.600462436676025
2014-09-15,6.514811038970947
2014-09-16,6.605721950531006
2014-09-17,6.616278171539307
2014-09-18,6.750504016876221
2014-09-19,6.718834400177002
2014-09-22,6.5740509033203125
2014-09-23,6.6027069091796875
2014-09-24,6.712801933288574
2014-09-25,6.519758224487305
2014-09-26,6.598182201385498
2014-09-29,6.568772792816162
2014-09-30,6.560478687286377
2014-10-01,6.450382709503174
2014-10-02,6.274682998657227
2014-10-03,6.2942891120910645
2014-10-06,6.249797821044922
2014-10-07,6.110292911529541
2014-10-08,6.281468868255615
2014-10-09,6.0778679847717285
2014-10-10,5.381100177764893
2014-10-13,5.206153869628906
2014-10-14,5.430868625640869
2014-10-15,5.470835208892822
2014-10-16,5.7008280754089355
2014-10-17,5.81771183013916
2014-10-20,5.881052017211914
2014-10-21,6.212093830108643
2014-10-22,6.09747314453125
2014-10-23,6.136685848236084
2014-10-24,6.172126770019531
2014-10-27,6.151013374328613
2014-10-28,6.349335670471191
2014-10-29,6.400612831115723
2014-10-30,6.212847709655762
2014-10-31,6.503921031951904
2014-11-03,6.510708332061768
2014-11-04,6.436808109283447
2014-11-05,6.538609981536865
2014-11-06,6.607983589172363
2014-11-07,6.412676811218262
2014-11-10,6.478283405303955
2014-11-11,6.497135639190674
2014-11-12,6.564247131347656
2014-11-13,6.5944108963012695
2014-11-14,6.712801933288574
2014-11-17,6.675097465515137
2014-11-18,6.893028736114502
2014-11-19,6.7301435470581055
2014-11-20,6.781421661376953
2014-11-21,6.802537441253662
2014-11-24,6.872665882110596
2014-11-25,6.8734211921691895
2014-11-26,7.0717453956604
2014-11-28,7.043087959289551
2014-12-01,6.858338832855225
2014-12-02,6.9525980949401855
2014-12-03,7.173543930053711
2014-12-04,7.772278785705566
2014-12-05,7.841656684875488
2014-12-08,7.594318866729736
2014-12-09,7.73985481262207
2014-12-10,7.484221458435059
2014-12-11,7.582255840301514
2014-12-12,7.480452537536621
2014-12-15,7.405796051025391
2014-12-16,7.339443683624268
2014-12-17,7.491555690765381
2014-12-18,7.692863464355469
2014-12-19,7.579347133636475
2014-12-22,7.674704551696777
2014-12-23,7.627022743225098
2014-12-24,7.62248420715332
2014-12-26,7.614914894104004
2014-12-29,7.66562032699585
2014-12-30,7.632320880889893
2014-12-31,7.612645626068115
2015-01-02,7.574803352355957
2015-01-05,7.453719615936279
2015-01-06,7.284192085266113
2015-01-07,7.480964183807373
2015-01-08,7.854819774627685
2015-01-09,7.938828945159912
2015-01-12,7.80714225769043
2015-01-13,7.763247013092041
2015-01-14,7.824549198150635
2015-01-15,7.667891025543213
2015-01-16,7.857088565826416
2015-01-20,7.936554431915283
2015-01-21,7.975151538848877
2015-01-22,7.961529731750488
2015-01-23,8.096240043640137
2015-01-26,8.077320098876953
2015-01-27,7.930501461029053
2015-01-28,7.946393013000488
2015-01-29,8.062185287475586
2015-01-30,7.785950660705566
2015-02-02,7.7511396408081055
2015-02-03,7.810172080993652
2015-02-04,7.931257724761963
2015-02-05,8.037208557128906
2015-02-06,7.926717758178711
2015-02-09,7.737514019012451
2015-02-10,8.100780487060547
2015-02-11,8.168891906738281
2015-02-12,8.302090644836426
2015-02-13,8.336145401000977
2015-02-17,8.390637397766113
2015-02-18,8.324795722961426
2015-02-19,8.392905235290527
2015-02-20,8.480690956115723
2015-02-23,8.540481567382812
2015-02-24,8.565455436706543
2015-02-25,8.52761459350586
2015-02-26,9.78162956237793
2015-02-27,9.658272743225098
2015-03-02,9.764226913452148
2015-03-03,9.703680992126465
2015-03-04,9.79298210144043
2015-03-05,9.881528854370115
2015-03-06,9.67870807647705
2015-03-09,9.62043285369873
2015-03-10,9.469073295593262
2015-03-11,9.434260368347168
2015-03-12,9.544754981994627
2015-03-13,9.459993362426758
2015-03-16,9.828550338745115
2015-03-17,9.77027988433838
2015-03-18,9.900834083557127
2015-03-19,10.022278785705566
2015-03-20,10.117157936096191
2015-03-23,10.204445838928224
2015-03-24,10.104256629943848
2015-03-25,9.444652557373049
2015-03-26,9.46590805053711
2015-03-27,9.731571197509766
2015-03-30,9.909181594848633
2015-03-31,9.63820743560791
2015-04-01,9.535738945007324
2015-04-02,9.4894380569458
2015-04-06,9.55091953277588
2015-04-07,9.53725242614746
2015-04-08,9.623784065246582
2015-04-09,9.656427383422852
2015-04-10,9.62606143951416
2015-04-13,9.514486312866213
2015-04-14,9.410499572753906
2015-04-15,9.556233406066896
2015-04-16,9.512967109680176
2015-04-17,9.248826026916504
2015-04-20,9.33839225769043
2015-04-21,9.34370231628418
2015-04-22,9.708043098449709
2015-04-23,9.417328834533691
2015-04-24,9.070449829101562
2015-04-27,9.119790077209473
2015-04-28,8.914851188659668
2015-04-29,8.88297176361084
2015-04-30,8.871583938598633
2015-05-01,9.320930480957031
2015-05-04,9.196450233459473
2015-05-05,8.864752769470215
2015-05-06,8.863994598388672
2015-05-07,9.296642303466797
2015-05-08,9.361161231994627
2015-05-11,9.321690559387209
2015-05-12,9.332317352294922
2015-05-13,9.345980644226074
2015-05-14,9.635170936584473
2015-05-15,9.705763816833496
2015-05-18,9.88110065460205
2015-05-19,9.827210426330566
2015-05-20,9.799882888793944
2015-05-21,9.83631420135498
2015-05-22,10.06782054901123
2015-05-26,9.966110229492188
2015-05-27,10.739563941955566
2015-05-28,10.807120323181152
2015-05-29,11.23901081085205
2015-06-01,11.128951072692873
2015-06-02,10.942228317260742
2015-06-03,10.858734130859377
2015-06-04,10.71755313873291
2015-06-05,10.915660858154297
2015-06-08,10.522483825683594
2015-06-09,10.642409324645996
2015-06-10,10.843550682067873
2015-06-11,10.77751922607422
2015-06-12,10.66214370727539
2015-06-15,10.863286018371582
2015-06-16,10.77751922607422
2015-06-17,10.709012985229492
2015-06-18,10.884842872619627
2015-06-19,10.876468658447266
2015-06-22,10.906157493591309
2015-06-23,10.78132152557373
2015-06-24,10.654204368591309
2015-06-25,10.59787940979004
2015-06-26,10.287321090698242
2015-06-29,10.04830837249756
2015-06-30,10.11833953857422
2015-07-01,10.313960075378418
2015-07-02,10.476852416992188
2015-07-06,10.215005874633787
2015-07-07,10.111488342285156
2015-07-08,9.7468843460083
2015-07-09,9.490365982055664
2015-07-10,9.883132934570312
2015-07-13,9.83289623260498
2015-07-14,10.07038116455078
2015-07-15,10.02623462677002
2015-07-16,10.25306224822998
2015-07-17,10.173903465270996
2015-07-20,10.248501777648926
2015-07-21,10.238602638244627
2015-07-22,9.86410427093506
2015-07-23,10.045259475708008
2015-07-24,9.779611587524414
2015-07-27,9.488082885742188
2015-07-28,9.775042533874512
2015-07-29,9.787223815917969
2015-07-30,9.716439247131348
2015-07-31,9.52537727355957
2015-08-03,9.5756196975708
2015-08-04,9.398261070251465
2015-08-05,9.495692253112791
2015-08-06,9.383039474487305
2015-08-07,9.328234672546388
2015-08-10,9.688271522521973
2015-08-11,9.454587936401367
2015-08-12,9.57028865814209
2015-08-13,9.453065872192385
2015-08-14,9.283326148986816
2015-08-17,9.554306030273438
2015-08-18,9.304640769958496
2015-08-19,9.244505882263184
2015-08-20,8.755825996398926
2015-08-21,8.483325004577637
2015-08-24,8.368391036987305
2015-08-25,8.259539604187012
2015-08-26,8.844886779785156
2015-08-27,9.61063289642334
2015-08-28,9.714151382446287
2015-08-31,9.588555335998535
2015-09-01,9.086176872253418
2015-09-02,9.44165325164795
2015-09-03,9.421099662780762
2015-09-04,9.221668243408203
2015-09-08,9.83137321472168
2015-09-09,9.679899215698242
2015-09-10,9.79787826538086
2015-09-11,9.97751808166504
2015-09-14,9.985892295837402
2015-09-15,10.228707313537598
2015-09-16,10.040109634399414
2015-09-17,9.972912788391112
2015-09-18,9.74232292175293
2015-09-21,9.717121124267578
2015-09-22,9.521649360656738
2015-09-23,9.585784912109377
2015-09-24,9.475835800170898
2015-09-25,9.677413940429688
2015-09-28,9.227673530578612
2015-09-29,9.13757610321045
2015-09-30,9.545315742492676
2015-10-01,9.326176643371582
2015-10-02,9.417037963867188
2015-10-05,9.255929946899414
2015-10-06,8.942105293273926
2015-10-07,9.05893325805664
2015-10-08,8.910035133361816
2015-10-09,8.926830291748047
2015-10-12,8.985625267028809
2015-10-13,8.660348892211914
2015-10-14,8.968825340270996
2015-10-15,9.305557250976562
2015-10-16,9.244474411010742
2015-10-19,9.08336353302002
2015-10-20,9.154374122619627
2015-10-21,9.200950622558594
2015-10-22,9.570511817932127
2015-10-23,9.894268989562988
2015-10-26,9.438417434692385
2015-10-27,9.276541709899902
2015-10-28,9.704136848449709
2015-10-29,9.16964340209961
2015-10-30,9.401768684387209
2015-11-02,9.45292854309082
2015-11-03,9.326176643371582
2015-11-04,9.476597785949709
2015-11-05,9.243709564208984
2015-11-06,9.901140213012695
2015-11-09,9.659087181091309
2015-11-10,9.152081489562988
2015-11-11,9.158954620361328
2015-11-12,9.151317596435549
2015-11-13,8.974933624267578
2015-11-16,9.275017738342283
2015-11-17,9.320066452026367
2015-11-18,9.6148042678833
2015-11-19,9.560590744018556
2015-11-20,9.651453971862791
2015-11-23,9.499504089355469
2015-11-24,9.79958438873291
2015-11-25,9.803403854370115
2015-11-27,9.92939281463623
2015-11-30,9.960698127746582
2015-12-01,10.147006034851074
2015-12-02,10.095087051391602
2015-12-03,11.054886817932127
2015-12-04,11.2671537399292
2015-12-07,11.364128112792969
2015-12-08,11.283953666687012
2015-12-09,11.121315956115724
2015-12-10,11.249590873718262
2015-12-11,11.027398109436035
2015-12-14,10.881556510925291
2015-12-15,10.939587593078612
2015-12-16,11.02000617980957
2015-12-17,10.759597778320312
2015-12-18,10.73814868927002
2015-12-21,11.167064666748049
2015-12-22,11.113449096679688
2015-12-23,11.22144603729248
2015-12-24,11.206893920898438
2015-12-28,11.209189414978027
2015-12-29,11.33096981048584
2015-12-30,11.287312507629396
2015-12-31,11.117281913757324
2016-01-04,10.8974609375
2016-01-05,10.532883644104004
2016-01-06,10.208901405334473
2016-01-07,9.8841552734375
2016-01-08,9.819051742553713
2016-01-11,9.806795120239258
2016-01-12,9.95078945159912
2016-01-13,9.444520950317385
2016-01-14,9.588506698608398
2016-01-15,9.18869972229004
2016-01-19,9.196359634399414
2016-01-20,9.484345436096191
2016-01-21,9.537960052490234
2016-01-22,9.536428451538086
2016-01-25,9.534894943237305
2016-01-26,9.52723789215088
2016-01-27,9.370988845825195
2016-01-28,9.678890228271484
2016-01-29,10.241070747375488
2016-02-01,10.54513931274414
2016-02-02,10.205073356628418
2016-02-03,10.061079025268556
2016-02-04,10.425658226013184
2016-02-05,9.831306457519531
2016-02-08,9.333460807800291
2016-02-09,9.168787956237791
2016-02-10,9.12972640991211
2016-02-11,8.90837574005127
2016-02-12,9.31813907623291
2016-02-16,9.668931007385254
2016-02-17,10.00899600982666
2016-02-18,9.732503890991213
2016-02-19,9.85504913330078
2016-02-22,10.005934715270996
2016-02-23,9.815988540649414
2016-02-24,9.982955932617188
2016-02-25,10.146098136901855
2016-02-26,10.195114135742188
2016-02-29,10.26098346710205
2016-03-01,10.602584838867188
2016-03-02,10.49075984954834
2016-03-03,10.518330574035645
2016-03-04,11.186979293823242
2016-03-07,10.991669654846191
2016-03-08,10.694493293762209
2016-03-09,10.87295150756836
2016-03-10,11.061367988586426
2016-03-11,11.398371696472168
2016-03-14,11.346287727355955
2016-03-15,11.371564865112305
2016-03-16,11.421512603759766
2016-03-17,11.645903587341309
2016-03-18,11.718132019042969
2016-03-21,11.748873710632324
2016-03-22,11.89257526397705
2016-03-23,11.756561279296877
2016-03-24,11.75732421875
2016-03-28,11.765010833740234
2016-03-29,11.844162940979004
2016-03-30,12.059329986572266
2016-03-31,11.872591972351074
2016-04-01,12.126185417175291
2016-04-04,11.988630294799805
2016-04-05,11.913325309753418
2016-04-06,12.106204986572266
2016-04-07,11.90871524810791
2016-04-08,11.9993896484375
2016-04-11,11.957894325256348
2016-04-12,11.944061279296877
2016-04-13,12.255289077758787
2016-04-14,12.20456600189209
2016-04-15,11.948670387268066
2016-04-18,11.98017692565918
2016-04-19,11.609016418457031
2016-04-20,11.774999618530272
2016-04-21,11.630533218383787
2016-04-22,11.55215072631836
2016-04-25,11.45763111114502
2016-04-26,11.585193634033203
2016-04-27,11.64436149597168
2016-04-28,11.372331619262695
2016-04-29,11.200197219848633
2016-05-02,11.225557327270508
2016-05-03,11.004243850708008
2016-05-04,10.91740894317627
2016-05-05,10.956599235534668
2016-05-06,10.90357494354248
2016-05-09,10.942764282226562
2016-05-10,11.112595558166504
2016-05-11,11.054193496704102
2016-05-12,10.838255882263184
2016-05-13,10.76218032836914
2016-05-16,10.961979866027832
2016-05-17,10.848248481750488
2016-05-18,11.056495666503906
2016-05-19,10.968894958496094
2016-05-20,11.275506019592283
2016-05-23,11.38078498840332
2016-05-24,11.635910034179688
2016-05-25,11.801130294799805
2016-05-26,11.758864402770996
2016-05-27,11.780381202697754
2016-05-31,11.86183738708496
2016-06-01,11.893342971801758
2016-06-02,11.90410041809082
2016-06-03,12.491965293884276
2016-06-06,12.513484001159668
2016-06-07,12.6671724319458
2016-06-08,12.579572677612305
2016-06-09,12.61337947845459
2016-06-10,12.358256340026855
2016-06-13,12.296012878417969
2016-06-14,12.217631340026855
2016-06-15,12.210691452026367
2016-06-16,12.228421211242676
2016-06-17,12.025681495666504
2016-06-20,12.09737491607666
2016-06-21,12.011032104492188
2016-06-22,11.959386825561523
2016-06-23,12.227651596069336
2016-06-24,11.464486122131348
2016-06-27,11.07210636138916
2016-06-28,11.545424461364746
2016-06-29,11.948594093322754
2016-06-30,11.979429244995115
2016-07-01,11.888467788696287
2016-07-05,11.621742248535156
2016-07-06,11.611721992492676
2016-07-07,11.639472007751465
2016-07-08,11.959386825561523
2016-07-11,12.13051700592041
2016-07-12,12.225341796875
2016-07-13,12.13437557220459
2016-07-14,12.394932746887209
2016-07-15,12.423453330993652
2016-07-18,12.513646125793455
2016-07-19,12.374889373779297
2016-07-20,12.539857864379885
2016-07-21,12.365638732910156
2016-07-22,12.308597564697266
2016-07-25,12.31707000732422
2016-07-26,12.599212646484377
2016-07-27,12.770349502563477
2016-07-28,12.660112380981444
2016-07-29,12.486665725708008
2016-08-01,12.604608535766602
2016-08-02,12.55681610107422
2016-08-03,12.650861740112305
2016-08-04,12.872876167297363
2016-08-05,13.114158630371094
2016-08-08,12.977712631225586
2016-08-09,13.195101737976074
2016-08-10,13.24752140045166
2016-08-11,13.266020774841309
2016-08-12,13.29531478881836
2016-08-15,13.531973838806152
2016-08-16,13.289917945861816
2016-08-17,13.338482856750488
2016-08-18,13.407862663269045
2016-08-19,13.484955787658691
2016-08-22,13.562039375305176
2016-08-23,13.670734405517578
2016-08-24,13.51347827911377
2016-08-25,13.570517539978027
2016-08-26,13.656855583190918
2016-08-29,13.675357818603516
2016-08-30,13.644522666931152
2016-08-31,13.599810600280762
2016-09-01,13.65146255493164
2016-09-02,13.34465503692627
2016-09-06,13.189705848693848
2016-09-07,13.02011489868164
2016-09-08,12.980027198791504
2016-09-09,12.394160270690918
2016-09-12,12.679388046264648
2016-09-13,12.7379732131958
2016-09-14,13.074844360351562
2016-09-15,13.354740142822266
2016-09-16,13.240307807922363
2016-09-19,13.20087432861328
2016-09-20,13.007573127746582
2016-09-21,13.131290435791016
2016-09-22,13.054743766784668
2016-09-23,12.88541030883789
2016-09-26,12.88850212097168
2016-09-27,13.210931777954102
2016-09-28,13.19856071472168
2016-09-29,13.334640502929688
2016-09-30,13.339282989501951
2016-10-03,13.14984893798828
2016-10-04,13.070981979370115
2016-10-05,13.413507461547852
2016-10-06,13.468403816223145
2016-10-07,13.469955444335938
2016-10-10,13.513250350952148
2016-10-11,13.234898567199709
2016-10-12,13.180774688720703
2016-10-13,13.062474250793455
2016-10-14,13.151392936706545
2016-10-17,13.057833671569824
2016-10-18,13.312220573425291
2016-10-19,13.289021492004396
2016-10-20,13.40809440612793
2016-10-21,13.37020778656006
2016-10-24,13.650882720947266
2016-10-25,13.426652908325195
2016-10-26,13.37639331817627
2016-10-27,13.317633628845217
2016-10-28,13.0941743850708
2016-10-31,13.166083335876465
2016-11-01,13.051645278930664
2016-11-02,13.342374801635742
2016-11-03,13.375625610351562
2016-11-04,13.312220573425291
2016-11-07,13.682579040527344
2016-11-08,13.685673713684082
2016-11-09,13.408868789672852
2016-11-10,12.985156059265137
2016-11-11,12.954225540161133
2016-11-14,12.66350269317627
2016-11-15,12.869946479797363
2016-11-16,12.97665023803711
2016-11-17,12.91556167602539
2016-11-18,13.00216579437256
2016-11-21,13.343920707702637
2016-11-22,13.687217712402344
2016-11-23,13.691858291625977
2016-11-25,13.666342735290527
2016-11-28,13.503969192504885
2016-11-29,13.565828323364258
2016-11-30,13.182320594787598
2016-12-01,12.586955070495604
2016-12-02,12.697522163391112
2016-12-05,12.845202445983888
2016-12-06,12.739276885986328
2016-12-07,13.032320022583008
2016-12-08,13.199332237243652
2016-12-09,13.847272872924805
2016-12-12,13.775365829467772
2016-12-13,13.874338150024414
2016-12-14,13.81212329864502
2016-12-15,13.997977256774902
2016-12-16,13.874337196350098
2016-12-19,14.03297233581543
2016-12-20,14.15816593170166
2016-12-21,14.175274848937988
2016-12-22,14.043855667114258
2016-12-23,14.148061752319336
2016-12-27,14.176830291748049
2016-12-28,14.011974334716797
2016-12-29,13.987091064453123
2016-12-30,13.7460298538208
2017-01-03,13.868117332458496
2017-01-04,13.769356727600098
2017-01-05,13.55239963531494
2017-01-06,13.732032775878906
2017-01-09,13.76158332824707
2017-01-10,14.041525840759276
2017-01-11,13.952099800109863
2017-01-12,13.908550262451172
2017-01-13,14.032190322875977
2017-01-17,13.92799472808838
2017-01-18,14.387565612792969
2017-01-19,14.42955493927002
2017-01-20,14.858802795410156
2017-01-23,14.852584838867188
2017-01-24,15.377480506896973
2017-01-25,15.745293617248535
2017-01-26,15.876713752746582
2017-01-27,15.996467590332031
2017-01-30,15.802847862243652
2017-01-31,15.513565063476562
2017-02-01,15.83938694000244
2017-02-02,15.867379188537598
2017-02-03,16.03145980834961
2017-02-06,16.062564849853516
2017-02-07,16.01201629638672
2017-02-08,16.088226318359375
2017-02-09,15.967694282531738
2017-02-10,15.981688499450684
2017-02-13,16.07422637939453
2017-02-14,15.966917991638184
2017-02-15,16.01824188232422
2017-02-16,16.188539505004883
2017-02-17,16.36195182800293
2017-02-21,16.543914794921875
2017-02-22,16.6535587310791
2017-02-23,16.375167846679688
2017-02-24,16.35883903503418
2017-02-27,16.58512306213379
2017-02-28,16.402385711669922
2017-03-01,16.729766845703125
2017-03-02,16.896955490112305
2017-03-03,16.97705078125
2017-03-06,16.94750213623047
2017-03-07,17.04936981201172
2017-03-08,17.078914642333984
2017-03-09,17.263996124267578
2017-03-10,17.60148048400879
2017-03-13,17.609256744384766
2017-03-14,17.445951461791992
2017-03-15,17.568819046020508
2017-03-16,17.369632720947266
2017-03-17,17.277454376220703
2017-03-20,17.282140731811523
2017-03-21,16.87438201904297
2017-03-22,16.983741760253906
2017-03-23,16.93998908996582
2017-03-24,17.104816436767578
2017-03-27,17.111072540283203
2017-03-28,17.259485244750977
2017-03-29,17.287609100341797
2017-03-30,17.188400268554688
2017-03-31,17.104032516479492
2017-04-03,17.091543197631836
