Date,MSFT
2019-03-27,109.92745208740234
2019-03-28,110.07806396484376
2019-03-29,111.02887725830078
2019-04-01,112.04557037353516
2019-04-02,112.20563507080078
2019-04-03,112.93990325927734
2019-04-04,112.36566162109376
2019-04-05,112.86460876464844
2019-04-08,112.90225219726562
2019-04-09,112.29035949707033
2019-04-10,113.14704895019533
2019-04-11,113.27881622314452
2019-04-12,113.86251068115234
2019-04-15,113.9566421508789
2019-04-16,113.69303894042967
2019-04-17,114.63444519042967
2019-04-18,116.14069366455078
2019-04-22,116.5078353881836
2019-04-23,118.08938598632812
2019-04-24,117.6845703125
2019-04-25,121.58199310302734
2019-04-26,122.27859497070312
2019-04-29,122.16565704345705
2019-04-30,122.94702911376952
2019-05-01,120.38640594482422
2019-05-02,118.81427001953124
2019-05-03,121.34664154052734
2019-05-06,120.6405792236328
2019-05-07,118.16468811035156
2019-05-08,118.1552963256836
2019-05-09,118.1458740234375
2019-05-10,119.68034362792967
2019-05-13,116.12185668945312
2019-05-14,117.42100524902344
2019-05-15,119.07454681396484
2019-05-16,121.82414245605467
2019-05-17,121.01155853271484
2019-05-20,119.26353454589844
2019-05-21,119.90604400634766
2019-05-22,120.6335906982422
2019-05-23,119.22571563720705
2019-05-24,119.2824249267578
2019-05-28,119.20684051513672
2019-05-29,118.0540542602539
2019-05-30,118.8005142211914
2019-05-31,116.86351013183594
2019-06-03,113.23512268066406
2019-06-04,116.37216186523438
2019-06-05,118.89501953125
2019-06-06,120.77532958984376
2019-06-07,124.15802764892578
2019-06-10,125.29188537597656
2019-06-11,124.81944274902344
2019-06-12,124.24307250976562
2019-06-13,125.02734375
2019-06-14,125.150146484375
2019-06-17,125.52813720703124
2019-06-18,127.71078491210938
2019-06-19,128.21165466308594
2019-06-20,129.4021453857422
2019-06-21,129.42108154296875
2019-06-24,130.18641662597656
2019-06-25,126.07616424560548
2019-06-26,126.54857635498048
2019-06-27,126.75645446777344
2019-06-28,126.57693481445312
2019-07-01,128.20213317871094
2019-07-02,129.0525360107422
2019-07-03,129.88404846191406
2019-07-05,129.50607299804688
2019-07-08,129.41159057617188
2019-07-09,128.93917846679688
2019-07-10,130.2525177001953
2019-07-11,130.77224731445312
2019-07-12,131.24465942382812
2019-07-15,131.24465942382812
2019-07-16,129.52499389648438
2019-07-17,128.75962829589844
2019-07-18,128.90133666992188
2019-07-19,129.09034729003906
2019-07-22,130.800537109375
2019-07-23,131.61317443847656
2019-07-24,132.9644012451172
2019-07-25,132.4635772705078
2019-07-26,133.55018615722656
2019-07-29,133.25729370117188
2019-07-30,132.6147918701172
2019-07-31,128.75962829589844
2019-08-01,130.4509735107422
2019-08-02,129.3549346923828
2019-08-05,124.92340087890624
2019-08-06,127.26673126220705
2019-08-07,127.82415771484376
2019-08-08,131.2352294921875
2019-08-09,130.12025451660156
2019-08-12,128.30604553222656
2019-08-13,130.96124267578125
2019-08-14,127.01734924316406
2019-08-15,126.7329559326172
2019-08-16,129.0556640625
2019-08-19,131.21717834472656
2019-08-20,130.1269073486328
2019-08-21,131.5774383544922
2019-08-22,130.6199188232422
2019-08-23,126.45803833007812
2019-08-26,128.41099548339844
2019-08-27,128.6859130859375
2019-08-28,128.5152587890625
2019-08-29,130.9422149658203
2019-08-30,130.69573974609375
2019-09-03,128.9703369140625
2019-09-04,130.4777374267578
2019-09-05,132.77198791503906
2019-09-06,131.8712921142578
2019-09-09,130.37342834472656
2019-09-10,129.00827026367188
2019-09-11,129.0461883544922
2019-09-12,130.37342834472656
2019-09-13,130.183837890625
2019-09-16,129.24526977539062
2019-09-17,130.2501678466797
2019-09-18,131.3214569091797
2019-09-19,133.73898315429688
2019-09-20,132.1936798095703
2019-09-23,131.9092254638672
2019-09-24,130.24072265625
2019-09-25,132.11776733398438
2019-09-26,132.28843688964844
2019-09-27,130.57252502441406
2019-09-30,131.80494689941406
2019-10-01,129.9468231201172
2019-10-02,127.6525650024414
2019-10-03,129.19781494140625
2019-10-04,130.9422149658203
2019-10-07,129.9942169189453
2019-10-08,128.6195526123047
2019-10-09,131.05601501464844
2019-10-10,131.8712921142578
2019-10-11,132.42117309570312
2019-10-14,132.2979278564453
2019-10-15,134.2129669189453
2019-10-16,133.11322021484375
2019-10-17,132.43064880371094
2019-10-18,130.26918029785156
2019-10-21,131.23614501953125
2019-10-22,129.28317260742188
2019-10-23,130.1079864501953
2019-10-24,132.6676788330078
2019-10-25,133.41661071777344
2019-10-28,136.6968231201172
2019-10-29,135.40748596191406
2019-10-30,137.094970703125
2019-10-31,135.91941833496094
2019-11-01,136.2512664794922
2019-11-04,137.03807067871094
2019-11-05,136.9528350830078
2019-11-06,136.5735626220703
2019-11-07,136.76316833496094
2019-11-08,138.37484741210938
2019-11-11,138.51702880859375
2019-11-12,139.42713928222656
2019-11-13,139.65469360351562
2019-11-14,140.36569213867188
2019-11-15,142.1764678955078
2019-11-18,142.52720642089844
2019-11-19,142.5745849609375
2019-11-20,142.3272705078125
2019-11-21,142.19415283203125
2019-11-22,142.29876708984375
2019-11-25,143.8588104248047
2019-11-26,144.61981201171875
2019-11-27,144.8956756591797
2019-11-29,144.00152587890625
2019-12-02,142.26068115234375
2019-12-03,142.03237915039062
2019-12-04,142.5460968017578
2019-12-05,142.62217712402344
2019-12-06,144.3534698486328
