Date,AAPL
2023-12-13,196.2980804443359
2023-12-14,196.4468231201172
2023-12-15,195.9113616943359
2023-12-18,194.24546813964844
2023-12-19,195.28665161132812
2023-12-20,193.19436645507812
2023-12-21,193.04559326171875
2023-12-22,191.9746856689453
2023-12-26,191.4292907714844
2023-12-27,191.52845764160156
2023-12-28,191.954833984375
2023-12-29,190.9136657714844
2024-01-02,184.08151245117188
2024-01-03,182.7031707763672
2024-01-04,180.3828125
2024-01-05,179.658935546875
2024-01-08,184.002197265625
2024-01-09,183.585693359375
2024-01-10,184.6268768310547
2024-01-11,184.03192138671875
2024-01-12,184.3591461181641
2024-01-16,182.08839416503903
2024-01-17,181.14633178710935
2024-01-18,187.04640197753903
2024-01-19,189.95179748535156
2024-01-22,192.2622528076172
2024-01-23,193.5413818359375
2024-01-24,192.8671112060547
2024-01-25,192.5399169921875
2024-01-26,190.8045959472656
2024-01-29,190.1203765869141
2024-01-30,186.4613342285156
2024-01-31,182.85189819335935
2024-02-01,185.291259765625
2024-02-02,184.28976440429688
2024-02-05,186.10438537597656
2024-02-06,187.7107696533203
2024-02-07,187.81983947753903
2024-02-08,186.7389984130859
2024-02-09,187.5035095214844
2024-02-12,185.8156280517578
2024-02-13,183.72068786621097
2024-02-14,182.8370361328125
2024-02-15,182.549072265625
2024-02-16,181.01014709472656
2024-02-20,180.26548767089844
2024-02-21,181.0200653076172
2024-02-22,183.05545043945312
2024-02-23,181.21864318847656
2024-02-26,179.86834716796875
2024-02-27,181.32785034179688
2024-02-28,180.12649536132812
2024-02-29,179.46127319335938
2024-03-01,178.37904357910156
2024-03-04,173.85154724121094
2024-03-05,168.90704345703125
2024-03-06,167.9141845703125
2024-03-07,167.79502868652344
2024-03-08,169.51271057128906
2024-03-11,171.51829528808594
2024-03-12,171.99485778808594
2024-03-13,169.90985107421875
2024-03-14,171.76651000976562
2024-03-15,171.38922119140625
2024-03-18,172.48138427734375
2024-03-19,174.82455444335938
2024-03-20,177.3961181640625
2024-03-21,170.14813232421875
2024-03-22,171.05166625976562
2024-03-25,169.63185119628906
2024-03-26,168.49998474121094
2024-03-27,172.07431030273438
2024-03-28,170.25735473632812
2024-04-01,168.8177032470703
2024-04-02,167.63616943359375
2024-04-03,168.44039916992188
2024-04-04,167.61631774902344
2024-04-05,168.37091064453125
2024-04-08,167.24896240234375
2024-04-09,168.4602508544922
2024-04-10,166.583740234375
2024-04-11,173.79196166992188
2024-04-12,175.29122924804688
2024-04-15,171.45872497558594
2024-04-16,168.1723175048828
2024-04-17,166.8021697998047
2024-04-18,165.84901428222656
2024-04-19,163.82357788085938
2024-04-22,164.6575469970703
2024-04-23,165.7100067138672
2024-04-24,167.8148956298828
2024-04-25,168.67869567871094
2024-04-26,168.0928955078125
2024-04-29,172.262939453125
2024-04-30,169.1155548095703
2024-05-01,168.0928955078125
2024-05-02,171.7963104248047
2024-05-03,182.072509765625
2024-05-06,180.41441345214844
2024-05-07,181.09950256347656
2024-05-08,181.43707275390625
2024-05-09,183.25404357910156
2024-05-10,181.99136352539065
2024-05-13,185.20269775390625
2024-05-14,186.34603881835935
2024-05-15,188.622802734375
2024-05-16,188.7421112060547
2024-05-17,188.7719268798828
2024-05-20,189.9351501464844
2024-05-21,191.2375946044922
2024-05-22,189.79595947265625
2024-05-23,185.7992401123047
2024-05-24,188.88128662109375
2024-05-28,188.89125061035156
2024-05-29,189.1894989013672
2024-05-30,190.18370056152344
2024-05-31,191.13815307617188
2024-06-03,192.90786743164065
2024-06-04,193.2260284423828
2024-06-05,194.7372283935547
2024-06-06,193.35528564453125
2024-06-07,195.75132751464844
2024-06-10,192.00314331054688
2024-06-11,205.9519805908203
2024-06-12,211.8377685546875
2024-06-13,213.0009765625
2024-06-14,211.2611083984375
2024-06-17,215.4169464111328
2024-06-18,213.0507049560547
2024-06-20,208.46734619140625
2024-06-21,206.29005432128903
2024-06-24,206.936279296875
2024-06-25,207.86090087890625
2024-06-26,212.01670837402344
2024-06-27,212.86180114746097
2024-06-28,209.40191650390625
2024-07-01,215.4964904785156
2024-07-02,218.99610900878903
2024-07-03,220.26870727539065
2024-07-05,225.0310211181641
2024-07-08,226.50247192382812
2024-07-09,227.35748291015625
2024-07-10,231.6326141357422
2024-07-11,226.25390625
2024-07-12,229.2067108154297
2024-07-15,233.04440307617188
2024-07-16,233.4619903564453
2024-07-17,227.55633544921875
2024-07-18,222.8834991455078
2024-07-19,223.01275634765625
2024-07-22,222.664794921875
2024-07-23,223.7086944580078
2024-07-24,217.276123046875
2024-07-25,216.2321929931641
2024-07-26,216.69949340820312
2024-07-29,216.9778594970703
2024-07-30,217.5346221923828
2024-07-31,220.795654296875
2024-08-01,217.09716796875
2024-08-02,218.58848571777344
2024-08-05,208.05975341796875
2024-08-06,206.03152465820312
2024-08-07,208.6065673828125
2024-08-08,212.07638549804688
2024-08-09,214.9894256591797
2024-08-12,216.5222930908203
2024-08-13,220.24496459960935
2024-08-14,220.69290161132812
2024-08-15,223.6790008544922
2024-08-16,225.0028381347656
2024-08-19,224.8435821533203
2024-08-20,225.4606781005859
2024-08-21,225.3511962890625
2024-08-22,223.4898681640625
2024-08-23,225.78916931152344
2024-08-26,226.12757873535156
2024-08-27,226.97364807128903
2024-08-28,225.4407958984375
2024-08-29,228.7254943847656
2024-08-30,227.9391632080078
2024-09-03,221.7380523681641
2024-09-04,219.8269195556641
2024-09-05,221.3498382568359
2024-09-06,219.7970733642578
2024-09-09,219.8866424560547
2024-09-10,219.09034729003903
2024-09-11,221.62852478027344
2024-09-12,221.7380523681641
2024-09-13,221.4692840576172
2024-09-16,215.3179168701172
2024-09-17,215.7857208251953
2024-09-18,219.66766357421875
2024-09-19,227.8097686767578
2024-09-20,227.1428680419922
2024-09-23,225.42088317871097
2024-09-24,226.3167266845703
2024-09-25,225.3213348388672
2024-09-26,226.46603393554688
2024-09-27,226.73475646972656
2024-09-30,231.920654296875
2024-10-01,225.16209411621097
2024-10-02,225.7294464111328
2024-10-03,224.6245880126953
2024-10-04,225.74935913085935
2024-10-07,220.66302490234375
2024-10-08,224.72413635253903
2024-10-09,228.4766540527344
2024-10-10,227.97897338867188
2024-10-11,226.4958953857422
2024-10-14,230.228515625
2024-10-15,232.76670837402344
2024-10-16,230.70626831054688
2024-10-17,231.07456970214844
2024-10-18,233.9113616943359
2024-10-21,235.3845062255859
2024-10-22,234.76739501953125
2024-10-23,229.6909942626953
2024-10-24,229.50189208984375
2024-10-25,230.3380126953125
2024-10-28,232.3187713623047
2024-10-29,232.5875244140625
2024-10-30,229.03407287597656
2024-10-31,224.8634796142578
2024-11-01,221.8773651123047
2024-11-04,220.9815368652344
2024-11-05,222.4148712158203
2024-11-06,221.6882476806641
2024-11-07,226.42620849609375
2024-11-08,226.15716552734375
2024-11-11,223.4368133544922
2024-11-12,223.4368133544922
2024-11-13,224.3236541748047
2024-11-14,227.4127197265625
2024-11-15,224.2041015625
2024-11-18,227.2134246826172
2024-11-19,227.47247314453125
2024-11-20,228.18995666503903
2024-11-21,227.7116546630859
2024-11-22,229.05685424804688
2024-11-25,232.04624938964844
2024-11-26,234.228515625
2024-11-27,234.0989532470703
2024-11-29,236.4904937744141
2024-12-02,238.7424774169922
2024-12-03,241.79165649414065
2024-12-04,242.150390625
2024-12-05,242.18028259277344
2024-12-06,241.98098754882812
2024-12-09,245.8771514892578
2024-12-10,246.89353942871097
2024-12-11,245.6180877685547
2024-12-12,247.08287048339844
2024-12-13,247.25228881835935
2024-12-16,250.15196228027344
2024-12-17,252.58334350585935
2024-12-18,247.1725616455078
2024-12-19,248.90638732910156
2024-12-20,253.5897674560547
2024-12-23,254.36700439453125
2024-12-24,257.28668212890625
2024-12-26,258.1037292480469
2024-12-27,254.6858673095703
2024-12-30,251.3078765869141
2024-12-31,249.5341796875
2025-01-02,242.9874267578125
2025-01-03,242.49916076660156
2025-01-06,244.1333465576172
2025-01-07,241.35321044921875
2025-01-08,241.8414764404297
2025-01-10,236.01219177246097
2025-01-13,233.5708465576172
2025-01-14,232.45480346679688
2025-01-15,237.028564453125
2025-01-16,227.4525604248047
2025-01-17,229.16647338867188
2025-01-21,221.85243225097656
2025-01-22,223.03823852539065
2025-01-23,222.86883544921875
2025-01-24,221.991943359375
2025-01-27,229.04690551757812
2025-01-28,237.4171905517578
2025-01-29,238.51329040527344
2025-01-30,236.7495574951172
2025-01-31,235.16519165039065
2025-02-03,227.2034454345703
2025-02-04,231.9765167236328
2025-02-05,231.6476593017578
2025-02-06,232.39501953125
2025-02-07,226.8247985839844
2025-02-10,227.0941162109375
2025-02-11,232.0519866943359
2025-02-12,236.29161071777344
2025-02-13,240.9402313232422
2025-02-14,244.00274658203125
2025-02-18,243.87306213378903
2025-02-19,244.27207946777344
2025-02-20,245.2297515869141
2025-02-21,244.9504241943359
2025-02-24,246.49664306640625
2025-02-25,246.4367828369141
2025-02-26,239.77310180664065
2025-02-27,236.72056579589844
2025-02-28,241.24948120117188
2025-03-03,237.4487762451172
2025-03-04,235.3539123535156
2025-03-05,235.1643829345703
2025-03-06,234.75538635253903
2025-03-07,238.4862518310547
2025-03-10,226.9245452880859
2025-03-11,220.30075073242188
2025-03-12,216.45018005371097
2025-03-13,209.16799926757812
2025-03-14,212.9687042236328
2025-03-17,213.4774627685547
2025-03-18,212.1706695556641
2025-03-19,214.7144317626953
2025-03-20,213.5772247314453
2025-03-21,217.7370452880859
2025-03-24,220.19102478027344
2025-03-25,223.2036590576172
2025-03-26,220.98907470703125
2025-03-27,223.3034210205078
2025-03-28,217.3679351806641
2025-03-31,221.58761596679688
2025-04-01,222.64503479003903
2025-04-02,223.34332275390625
2025-04-03,202.69384765625
2025-04-04,187.92002868652344
2025-04-07,181.0169219970703
2025-04-08,171.9989776611328
2025-04-09,198.3644561767578
2025-04-10,189.9550323486328
2025-04-11,197.66615295410156
2025-04-14,202.02549743652344
2025-04-15,201.6464080810547
2025-04-16,193.7956390380859
2025-04-17,196.4990234375
2025-04-21,192.6883544921875
2025-04-22,199.25228881835935
2025-04-23,204.1004180908203
2025-04-24,207.8612060546875
2025-04-25,208.76898193359375
2025-04-28,209.62689208984375
2025-04-29,210.6942901611328
2025-04-30,211.9811248779297
2025-05-01,212.79913330078125
2025-05-02,204.8485870361328
2025-05-05,198.40435791015625
2025-05-06,198.02528381347656
2025-05-07,195.7707977294922
2025-05-08,197.00778198242188
2025-05-09,198.0452423095703
2025-05-12,210.5510406494141
2025-05-13,212.68861389160156
2025-05-14,212.08929443359375
2025-05-15,211.21029663085935
2025-05-16,211.0205078125
2025-05-19,208.54331970214844
2025-05-20,206.62550354003903
2025-05-21,201.86090087890625
2025-05-22,201.13172912597656
2025-05-23,195.04864501953125
2025-05-27,199.98304748535156
2025-05-28,200.1927947998047
2025-05-29,199.72332763671875
2025-05-30,200.622314453125
2025-06-02,201.47134399414065
2025-06-03,203.03956604003903
2025-06-04,202.590087890625
2025-06-05,200.4025726318359
2025-06-06,203.68882751464844
2025-06-09,201.2216339111328
2025-06-10,202.44024658203125
2025-06-11,198.55465698242188
2025-06-12,198.97418212890625
2025-06-13,196.227294921875
2025-06-16,198.195068359375
2025-06-17,195.418212890625
2025-06-18,196.35714721679688
2025-06-20,200.7721405029297
2025-06-23,201.2715759277344
2025-06-24,200.07293701171875
2025-06-25,201.33151245117188
2025-06-26,200.7721405029297
2025-06-27,200.85205078125
2025-06-30,204.9374084472656
2025-07-01,207.58441162109375
2025-07-02,212.1991729736328
2025-07-03,213.30792236328125
2025-07-07,209.7119903564453
2025-07-08,209.7719268798828
2025-07-09,210.9006500244141
2025-07-10,212.1692047119141
2025-07-11,210.92062377929688
2025-07-14,208.3834991455078
2025-07-15,208.8729553222656
2025-07-16,209.92176818847656
2025-07-17,209.78192138671875
2025-07-18,210.9405975341797
2025-07-21,212.23912048339844
2025-07-22,214.15695190429688
2025-07-23,213.9072265625
2025-07-24,213.5176696777344
2025-07-25,213.63754272460935
2025-07-28,213.8073577880859
2025-07-29,211.0305023193359
2025-07-30,208.81301879882812
2025-07-31,207.3347015380859
2025-08-01,202.1505889892578
2025-08-04,203.11949157714844
2025-08-05,202.68995666503903
2025-08-06,213.0082550048828
2025-08-07,219.7805633544922
2025-08-08,229.0900115966797
2025-08-11,227.17999267578125
2025-08-12,229.6499938964844
2025-08-13,233.3300018310547
2025-08-14,232.77999877929688
2025-08-15,231.58999633789065
2025-08-18,230.88999938964844
2025-08-19,230.55999755859375
2025-08-20,226.0099945068359
2025-08-21,224.8999938964844
2025-08-22,227.7599945068359
2025-08-25,227.16000366210935
2025-08-26,229.30999755859375
2025-08-27,230.4900054931641
2025-08-28,232.55999755859375
2025-08-29,232.13999938964844
2025-09-02,229.72000122070312
2025-09-03,238.47000122070312
2025-09-04,239.77999877929688
2025-09-05,239.69000244140625
2025-09-08,237.8800048828125
2025-09-09,234.3500061035156
2025-09-10,226.7899932861328
2025-09-11,230.02999877929688
2025-09-12,234.07000732421875
2025-09-15,236.6999969482422
2025-09-16,238.1499938964844
2025-09-17,238.9900054931641
2025-09-18,237.8800048828125
2025-09-19,245.5
2025-09-22,256.0799865722656
2025-09-23,254.42999267578125
2025-09-24,252.30999755859375
2025-09-25,256.8699951171875
2025-09-26,255.4600067138672
2025-09-29,254.42999267578125
2025-09-30,254.6300048828125
2025-10-01,255.4499969482422
2025-10-02,257.1300048828125
2025-10-03,258.0199890136719
2025-10-06,256.69000244140625
2025-10-07,256.4800109863281
2025-10-08,258.05999755859375
2025-10-09,254.0399932861328
2025-10-10,245.27000427246097
2025-10-13,247.66000366210935
2025-10-14,247.77000427246097
2025-10-15,249.33999633789065
2025-10-16,247.4499969482422
2025-10-17,252.2899932861328
2025-10-20,262.239990234375
2025-10-21,262.7699890136719
2025-10-22,258.45001220703125
2025-10-23,259.5799865722656
